Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings
O=S(=O)(CCCl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,474.66599999999994,4.768900000000001,147.1043549041083,34.14,0.0,2.0,9.0,0.0
C[N+](C)(C)CCOCCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.Cc1ccc(S(=O)(=O)[O-])cc1,814.5770000000002,5.884720000000006,272.4779765398838,112.6,1.0,6.0,16.0,1.0
C/N=C(\N(C)C)[N+](C)(C)C.[O-]C(F)(F)C(F)(F)F,279.25299999999993,0.7417999999999996,102.911491176221,38.66,0.0,2.0,0.0,0.0
FC(F)OC(F)(F)C(Cl)Cl,200.94600000000003,2.6221000000000005,63.85135455159793,9.23,0.0,1.0,3.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cc2ccccc2[nH]1,335.16900000000004,5.092600000000001,116.27181515616903,15.79,1.0,0.0,3.0,2.0
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1190.2220000000007,14.460199999999993,356.65634146753814,55.760000000000005,1.0,3.0,24.0,0.0
O=C(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,380.037,3.3124,115.16608945299868,53.99000000000001,0.0,5.0,8.0,0.0
O=C(O)Cc1ccc(-c2ncn(-c3ccc(OC(F)(F)C(F)(F)F)cc3)n2)cc1,413.302,4.095300000000003,159.7292195234966,77.24,1.0,5.0,6.0,3.0
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(Cl)C(F)(F)Cl.[Na+],587.0160000000001,1.9042999999999997,196.65253541802898,75.66000000000001,0.0,5.0,9.0,0.0
O=C(C(F)(F)F)C(F)(F)C(F)(F)S(=O)(=O)O,278.101,1.2337,82.7829833015874,71.44,1.0,3.0,3.0,0.0
FC(F)C(F)(F)Oc1cccc(Br)c1,273.023,3.6858000000000013,85.80452179514336,9.23,0.0,1.0,3.0,1.0
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,453.83599999999996,4.3126,99.68203683651652,0.0,0.0,0.0,3.0,0.0
O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)F,398.04599999999994,4.0845,119.635011914234,35.53,0.0,3.0,5.0,0.0
[NH-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],316.1449999999999,3.1702999999999997,93.5603129507299,94.44,1.0,2.0,3.0,0.0
C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)[O-],506.40900000000016,1.7332999999999998,166.1525121553908,103.37,1.0,5.0,12.0,0.0
O=C(Nc1ccc(Cl)cc1)C(F)(F)C(F)(F)C(F)(F)F,323.5949999999999,4.111400000000001,112.06456990810051,29.1,1.0,1.0,3.0,1.0
O=C(O)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,414.06399999999996,4.4451,124.7326327247391,37.3,1.0,1.0,4.0,0.0
FC1(F)c2c3c(c4c(c2C1(F)F)C(F)(F)C4(F)F)C(F)(F)C3(F)F,372.10799999999995,5.278200000000002,122.58998718040371,0.0,0.0,0.0,0.0,4.0
OC(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,664.1610000000003,7.280200000000006,213.17571768460135,38.69,1.0,3.0,8.0,2.0
O=S1(=O)CCC(F)(F)C1(F)F,192.13299999999998,1.0330000000000001,60.11578621098167,34.14,0.0,2.0,0.0,1.0
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,344.051,4.9107,105.76321294396925,18.46,0.0,2.0,6.0,0.0
O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,414.06399999999996,4.4451,124.7326327247391,37.3,1.0,1.0,4.0,0.0
CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.[Gd+3],1042.7720000000004,9.623669999999995,345.96509136543875,102.41999999999999,0.0,6.0,12.0,0.0
C=CCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,340.13199999999995,4.292500000000001,109.9036195725136,9.23,0.0,1.0,7.0,0.0
OC(F)(C(F)(F)F)C(F)(F)F,186.02599999999998,1.7691,55.42211682930242,20.23,1.0,1.0,0.0,0.0
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,629.5390000000001,5.9209000000000005,189.65441522969084,40.129999999999995,0.0,2.0,11.0,0.0
O=C(OC1C2CCC(C2)C1O)C(F)(C(F)(F)F)S(=O)(=O)O,336.259,0.8049000000000002,116.37214645383277,100.9,2.0,5.0,3.0,2.0
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)C(F)(F)C(F)(F)F,396.215,0.46670000000000017,138.178181084099,104.55000000000001,3.0,6.0,4.0,2.0
O=CC=C(Oc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,416.1859999999999,5.251700000000001,142.75729376422478,26.3,0.0,2.0,7.0,1.0
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,242.08999999999995,2.3824000000000005,78.99777674984688,26.3,0.0,2.0,3.0,0.0
O=C(O)CC(CC(=O)O)C(F)(F)C(F)(F)C(F)(F)F,300.1259999999999,2.3849,100.36410535356899,74.6,2.0,2.0,6.0,0.0
O=S(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,284.09899999999993,2.6338,83.70138782918544,37.3,1.0,1.0,3.0,0.0
Cn1c(CC(O)(C(F)(F)F)C(F)(F)F)ccc1CC(O)(C(F)(F)F)C(F)(F)F,441.21200000000005,3.821500000000001,147.70990639618293,45.39,2.0,3.0,4.0,1.0
FC(F)(CC[SiH2]C(Cl)Cl)C(F)(F)CC[SiH2]C(Cl)Cl,384.17600000000004,3.7338000000000013,128.31772531380443,0.0,0.0,0.0,9.0,0.0
CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.Cl,520.739,3.9756000000000022,166.76419740861257,49.410000000000004,1.0,3.0,10.0,0.0
CCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,508.30899999999997,8.667300000000003,172.37175286988452,0.0,0.0,0.0,13.0,0.0
C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O,507.41700000000014,2.0759,166.1525121553908,100.54,2.0,4.0,12.0,0.0
CCC(F)(F)C(F)(F)C(O)(F)F,196.08999999999997,2.252100000000001,63.986465655169404,20.23,1.0,1.0,3.0,0.0
COCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,271.13199999999995,1.5818999999999996,90.91258104785152,38.33,1.0,2.0,5.0,0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,606.7820000000003,8.682600000000003,243.6928033558202,57.53,2.0,3.0,14.0,4.0
CCCCCCCCCCCCCCCCOC[C@H](COC(=O)C(F)(F)C(F)(F)C(F)(F)F)OC(C)=O,554.5840000000001,7.792100000000008,214.32028948244002,61.830000000000005,0.0,5.0,22.0,0.0
OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,548.0920000000001,5.418200000000002,165.3037721537141,47.92,1.0,4.0,11.0,0.0
CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,404.2099999999999,6.695600000000004,132.90557452423326,0.0,0.0,0.0,9.0,0.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,382.09099999999995,4.0556,116.4055752217691,20.23,1.0,1.0,7.0,0.0
C[N+](C)(C)CC([O-])CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,611.3580000000002,4.569700000000004,199.16577770609524,40.129999999999995,0.0,2.0,13.0,0.0
O=S(=O)([O-])C(F)(F)C(F)(F)OCc1ccc2ccccc2c1,337.27000000000004,3.087200000000001,122.61221684567447,66.43,0.0,4.0,5.0,2.0
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)c(Cl)c1F,529.142,6.244600000000001,186.945872774454,67.43,2.0,3.0,5.0,2.0
FC1(F)C2CN=NC2C1(F)F,168.093,1.7212,59.29627663455154,24.72,0.0,2.0,0.0,2.0
C[Si](C)(C)C(Br)CC(F)(F)C(F)(F)Br,360.0589999999999,4.640400000000002,98.70712778257396,0.0,0.0,0.0,4.0,0.0
O=C(O)c1ccc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,584.2220000000001,7.163100000000004,192.32916930935224,46.53,1.0,2.0,11.0,1.0
CCC(C(O)c1cccs1)C(O)(C(F)(F)F)C(F)(F)F,322.2699999999999,3.6634000000000015,114.20804111263413,40.46,2.0,3.0,4.0,1.0
O=Cc1ccccc1OC(F)(F)C(F)F,222.13699999999994,2.735800000000001,82.46343840394238,26.3,0.0,2.0,4.0,1.0
C[N+](C)(CCO)CCCN(CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,550.4620000000002,1.4380000000000002,183.88660162297532,114.81,1.0,6.0,14.0,0.0
O=P([O-])([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+].[NH4+],528.149,4.3483,160.66494312316317,145.42000000000002,2.0,4.0,9.0,0.0
FC(F)C(F)(F)COC(F)(F)C(F)F,232.06999999999996,2.7613000000000003,72.63684793833272,9.23,0.0,1.0,5.0,0.0
C=CC(=O)OC(CO)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,548.189,5.476000000000003,175.67729841429383,46.53,1.0,3.0,11.0,0.0
COc1ccc(OC)c(C(=O)C=C(C(F)(F)F)C(F)(F)F)c1,328.2079999999999,3.9375000000000018,120.6782198647039,35.53,0.0,3.0,4.0,1.0
CC(C)(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,270.14399999999995,3.1610000000000014,91.72766097864009,26.3,0.0,2.0,2.0,0.0
C=CC(=O)OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,366.126,3.6140000000000008,119.42425263342474,26.3,0.0,2.0,3.0,1.0
CCOC(=O)CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,513.272,3.8975000000000026,164.70125141640236,63.68,0.0,4.0,10.0,0.0
FC(F)(F)C(F)(Cl)C(F)(Cl)C(F)(C(F)(F)F)C(F)(F)F,370.948,5.190800000000001,111.15691888869075,0.0,0.0,0.0,2.0,0.0
CC(C)N(C(C)C)P(OCCC#N)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,678.3640000000003,9.06858,228.59599213468266,45.489999999999995,0.0,4.0,17.0,0.0
NCC(F)(C(=O)O)C(F)(F)F,175.08099999999996,0.30029999999999973,58.7918655319768,63.32000000000001,2.0,2.0,2.0,0.0
CCCN(CCOCCCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,721.4480000000003,5.679700000000004,230.65521751008717,100.97999999999999,1.0,5.0,18.0,0.0
CC[NH+](CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(=O)[O-],850.3980000000003,5.312500000000005,277.96604807595793,76.83,3.0,4.0,22.0,0.0
C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O,557.4240000000002,2.7112,180.84852507563986,100.54,2.0,4.0,13.0,0.0
C[N+](C)(CCC(CO)N(CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)F)CC(O)CO,510.50000000000006,-1.1107999999999976,176.81292751566238,155.26999999999998,3.0,8.0,14.0,0.0
CCCc1ccc(C(F)(F)C(F)(F)c2ccc(Br)cc2)cc1,375.203,6.2854000000000045,134.84289711489035,0.0,0.0,0.0,5.0,2.0
FCC(F)(F)OC(F)F,150.046,1.7879,47.410357500760824,9.23,0.0,1.0,3.0,0.0
FC(F)(F)C(F)(c1ccnc(Cl)c1)C(F)(F)F,281.558,4.0244,95.20789149099862,12.89,0.0,1.0,1.0,1.0
O=C(O)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,414.06399999999996,4.6502,124.73263272473909,37.3,1.0,1.0,4.0,0.0
O=C(Cl)C(F)(F)C(F)F,164.48499999999999,1.6522,52.596065195253146,17.07,0.0,1.0,2.0,0.0
Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc1,586.2880000000001,6.412520000000003,189.6773381976342,43.370000000000005,0.0,3.0,11.0,1.0
C=C(C)C(=O)OCC(C)OC(=O)Nc1cc(NC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccc1C,753.5840000000005,6.702620000000007,271.30706772592,140.33999999999997,2.0,8.0,16.0,1.0
O=S(=O)(O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,412.12299999999993,3.3654,121.70366880876163,54.370000000000005,1.0,2.0,1.0,1.0
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,263.03499999999997,1.2044999999999995,80.64459396399187,40.129999999999995,0.0,2.0,3.0,0.0
O=C(Nc1ccc(-c2ccccc2)cc1)C(F)(F)C(F)(F)C(F)(F)F,365.248,5.125000000000002,136.81839788728286,29.1,1.0,1.0,4.0,2.0
C[N+](C)(CC(=O)O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,418.1979999999999,3.589000000000002,137.30065801594887,37.3,1.0,1.0,8.0,0.0
[CH3][Sn]([CH3])([CH3])[O]C(=O)C(F)(F)C(F)(F)F,326.837,2.562100000000001,81.83344519490055,26.3,0.0,2.0,2.0,0.0
CN(C)CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,822.4130000000004,8.728200000000001,265.7708063681379,32.34,1.0,3.0,19.0,0.0
N=C(N)C(F)(F)F,112.05400000000002,0.4846700000000002,37.62604104728238,49.870000000000005,2.0,1.0,0.0,0.0
Fc1c(F)c(F)c2c(c1F)C(F)(F)C(F)(F)C2(F)Br,358.98499999999996,4.500900000000001,106.87776454113502,0.0,0.0,0.0,0.0,2.0
O=S(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,434.11999999999995,4.5397,127.78942658993266,37.3,1.0,1.0,6.0,0.0
CCCCCCCCCCCCC(CCCCCCCCCC)COCC(O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,890.9100000000009,14.954599999999965,328.72215800292156,29.46,1.0,3.0,35.0,0.0
CC#C[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,444.30699999999996,6.386200000000003,145.65072927586624,0.0,0.0,0.0,7.0,0.0
C[N+](C)(CC(=O)[O-])CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,679.2610000000002,4.843700000000003,217.77436308086067,60.36,1.0,3.0,14.0,0.0
O=S(=O)(CCCC(CC(F)(C(F)(F)F)C(F)(F)F)CC(F)(C(F)(F)F)C(F)(F)F)NCCO,545.3329999999999,4.7405000000000035,176.9058659841719,66.4,2.0,3.0,11.0,0.0
OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,328.121,3.862400000000001,103.9089690129904,20.23,1.0,1.0,6.0,0.0
CC(COCCO)OC(=O)CN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,673.3380000000002,4.155500000000003,216.7309404673966,93.13999999999999,1.0,6.0,15.0,0.0
OC1C2CCC(C2)C1C(O)(C(F)(F)F)C(F)(F)F,278.19199999999995,2.2491000000000008,98.59374767228998,40.46,2.0,2.0,1.0,2.0
FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(Cl)C(F)(F)Cl,418.94500000000005,4.9856,126.49755457721137,27.69,0.0,3.0,7.0,0.0
CC(=O)C#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,386.10699999999997,4.3176000000000005,123.33643778734309,17.07,0.0,1.0,4.0,0.0
CN(C)CCCNC(=O)CC(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,880.4490000000005,8.571500000000006,287.4564464491709,69.64,2.0,4.0,21.0,0.0
OCCOCCCC(F)(F)C(F)(F)F,222.15299999999996,1.9731,77.66435971054327,29.46,1.0,2.0,6.0,0.0
O=S(=O)(O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,392.1859999999999,3.757900000000001,120.743371270835,54.370000000000005,1.0,2.0,7.0,0.0
FC(F)(F)C(F)(C1=NS1(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,415.121,5.6259000000000015,121.79149739296174,12.36,0.0,1.0,2.0,1.0
N=C(NN)C(F)(F)C(F)(F)C(F)(F)F,227.08299999999997,1.2598700000000003,72.53806509162355,61.900000000000006,3.0,2.0,2.0,0.0
FC(C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,302.05799999999994,4.0578,90.5503864349274,0.0,0.0,0.0,2.0,0.0
Cl.O=C(Nc1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)c1ccncc1,468.703,5.560200000000003,168.00069727053472,51.22,1.0,3.0,6.0,2.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,710.1870000000005,9.2608,217.63084844936765,9.23,0.0,1.0,14.0,0.0
O=S(=O)([O-])CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+],362.1389999999999,0.17410000000000014,130.70986599091498,57.2,0.0,3.0,7.0,0.0
Cc1ccc(C(=O)C=C(C(F)(F)F)C(F)(F)F)o1,272.14399999999995,3.821720000000001,96.88051655537036,30.21,0.0,2.0,2.0,1.0
O=CC=C(F)C(F)(F)C(F)(F)C(F)(F)F,242.06499999999997,2.8716,77.36016389108197,17.07,0.0,1.0,3.0,0.0
CCN(CC(O)CS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],487.294,-2.0260999999999987,174.50548551690554,114.81,1.0,6.0,9.0,0.0
O=C(O)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,340.08799999999997,3.7306999999999997,107.3808880808499,37.3,1.0,1.0,5.0,0.0
CCCCCCCCOC(F)(F)C(F)F,230.24499999999998,4.221400000000004,87.79941689861083,9.23,0.0,1.0,9.0,0.0
COC(=O)c1ccc(OC(F)(F)C(F)F)cc1,252.16299999999995,2.709900000000001,93.94192574784587,35.53,0.0,3.0,4.0,1.0
FC(F)(F)I,195.909,1.9411999999999998,40.497695357651885,0.0,0.0,0.0,0.0,0.0
CC(F)(F)C(F)(F)C(F)(F)C(O)(F)F,232.06999999999996,2.4972999999999996,72.31753646102186,20.23,1.0,1.0,3.0,0.0
C[N+](C)(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,766.2560000000003,8.042400000000006,240.8014468069622,57.53,2.0,2.0,14.0,0.0
O=C1OC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)CC(CO)(CO)CC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)OC(=O)c2ccc1cc2,890.4050000000005,8.352600000000006,300.09682785518066,111.52000000000001,2.0,8.0,12.0,3.0
CN(C)CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],650.2830000000002,-0.09939999999999971,227.94719907250496,80.75,0.0,5.0,13.0,0.0
O=C(O)C=C(F)C(F)(F)F,158.05,1.4867000000000001,52.76237180277984,37.3,1.0,1.0,1.0,0.0
FC(F)(F)C(F)(F)C(F)(F)Sc1ccc(Cl)cc1,312.63700000000006,5.222500000000001,106.11135353541735,0.0,0.0,1.0,3.0,1.0
FC1(F)OC(F)(I)C(F)(F)C(F)(F)C1(F)F,373.94,3.5736,95.05839030877335,9.23,0.0,1.0,0.0,1.0
CCC(N)CC(F)(F)C(F)(F)C(F)(F)F,241.14999999999995,2.9467000000000008,81.42754223170556,26.02,1.0,1.0,4.0,0.0
COP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,556.149,6.871800000000005,171.2577470112998,35.53,0.0,3.0,11.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)P(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,726.0480000000003,10.5858,206.4682980724421,0.0,0.0,0.0,9.0,0.0
OC(O)(C(F)=C(C(F)(F)F)C(F)(F)F)C(F)(F)F,296.05999999999995,2.5777999999999994,91.11818010128272,40.46,2.0,2.0,1.0,0.0
FC(F)(F)C(CBr)C(F)(F)F,244.95999999999995,3.1221000000000005,66.69483739421814,0.0,0.0,0.0,1.0,0.0
OC(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F,276.1509999999999,3.552900000000001,96.84415314976305,20.23,1.0,1.0,3.0,1.0
C#CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,565.2450000000001,5.238200000000003,177.45249320481253,37.38,0.0,2.0,10.0,0.0
CCCCC(I)CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,530.106,7.314200000000005,152.1674126452769,0.0,0.0,0.0,7.0,0.0
O=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCC(O)C(=O)O,596.2550000000001,5.4813000000000045,190.3322220945762,74.6,2.0,4.0,12.0,0.0
C=C(C)C(=O)OCCN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,621.2150000000001,5.397300000000001,201.86136216410816,63.68,0.0,4.0,10.0,0.0
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1(I)OCCN2CCO[SiH]1OCC2,629.252,4.0881000000000025,188.04488744480628,30.930000000000003,0.0,4.0,7.0,3.0
CC(=O)C(=C(F)C(F)(F)F)c1ccccc1,232.17600000000002,3.518500000000002,89.39017437104448,17.07,0.0,1.0,2.0,1.0
C=C(C)C(=O)OCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,326.16399999999993,2.4818000000000007,113.04300950479968,52.6,0.0,4.0,6.0,0.0
CCCCCCCCCCCCCCCCCCN1CC(CN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC1=O,864.7440000000005,11.297199999999988,307.051295718317,66.92000000000002,0.0,4.0,27.0,1.0
C[N+](C)(CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O,979.6110000000004,6.513300000000005,309.95803643695996,146.11999999999998,2.0,6.0,23.0,0.0
O=C(OC1CCCCC1)C(F)(F)C(F)(F)Oc1ccccc1,320.282,4.169400000000003,124.76080516629969,35.53,0.0,3.0,5.0,2.0
CC(C)(O)C(F)(F)C(F)C(F)(F)F,210.11699999999996,2.293,70.35140776956601,20.23,1.0,1.0,2.0,0.0
FC(F)(F)C(C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F)(C(F)(F)F)C(F)(F)F,482.0799999999999,6.466000000000003,144.16307155946825,0.0,0.0,0.0,1.0,1.0
O=C(OCC(F)(F)C(F)(F)C(F)(F)F)C(F)F,278.06999999999994,2.6276,87.32884755569935,26.3,0.0,2.0,4.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CI,459.971,5.160200000000001,120.34270207329388,0.0,0.0,0.0,5.0,0.0
OC(F)(F)C(F)(F)C(F)(F)F,186.02599999999998,1.7691,55.42211682930242,20.23,1.0,1.0,1.0,0.0
NC(=O)OC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,479.08599999999996,5.0486,145.08784781931175,52.32000000000001,1.0,2.0,6.0,0.0
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1cccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.[K+],815.2120000000006,4.324900000000004,308.31071170490725,112.6,1.0,6.0,10.0,2.0
CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,384.175,5.110800000000003,125.20357955909675,35.53,0.0,3.0,9.0,0.0
